date,avg_difangle,var_difangle,avgdis,vardis,decardis,movdistr_mean_a,movdistr_var_a,movdistr_mean_b,movdistr_var_b,motionsync_a_1,motionsync_a_2,motionsync_a_3,motionsync_a_4,motion_reaction_a,motion_reaction_b,varpos_a,varpos_b,M_1,M_2,M_3,M_4,M_5,M_6,PP_M_1,PP_M_2,PP_M_3,PP_M_4,PP_M_5,PP_M_6
11212112_F,172.9388505898186,3.2920341425463433,161.98350883821672,30.3095311260244,22.401701849891936,36.21036789297659,30.625587220791015,2.9575311438278598,17.022826504940944,2911,1224, 279,  56,6.772944070760696,1.639530962861139,28.7548824654975,219.67726521102247,0,0,2,2,2,2,0,1,2,5,6,3
11212112_M,156.56691965178345,14.961014513726605,307.8234900317626,110.98565133199486,22.401701849891936,2.9575311438278598,17.022826504940944,36.21036789297659,30.625587220791015,4333,  59,  62,  16,1.639530962861139,6.772944070760696,219.67726521102247,28.7548824654975,0,1,2,5,6,3,0,0,2,2,2,2
11392102_M,166.4789226874221,27.76416585000361,151.08467809532615,261.87337816500667,-56.91479937627406,49.984249084249086,46.631851833146264,28.824105334233625,24.34379985877239,3276, 876, 243,  75,12.524115624367939,5.501697721988634,128.65254456889346,19.17937102547141,0,1,4,3,6,5,0,0,1,1,1,1
11392102_F,170.8020258842638,1.0531725648455965,208.18649515459143,105.20990191395268,-56.91479937627406,28.824105334233625,24.34379985877239,49.984249084249086,46.631851833146264,4235, 157,  53,  25,5.501697721988634,12.524115624367939,19.17937102547141,128.65254456889346,0,0,1,1,1,1,0,1,4,3,6,5
11352116_F,171.15168561155198,8.690188876441198,161.15415738117247,116.99089209763203,4.543630656574294,44.570183592842206,38.140903450863576,34.19314246132533,31.172067678534543,3322, 939, 147,  62,9.019116951265936,7.501369347928649,114.06696409053956,41.34834811118703,0,1,4,4,1,3,0,0,1,1,1,1
11352116_M,170.91056641124626,8.713942071495369,191.9731989913882,43.13753567953596,4.543630656574294,34.19314246132533,31.172067678534543,44.570183592842206,38.140903450863576,4214,  93, 114,  49,7.501369347928649,9.019116951265936,41.34834811118703,114.06696409053956,0,0,1,1,1,1,0,1,4,4,1,3
11232102_F,170.7609285705393,6.293048372921675,227.3017066080454,45.92750640336988,-6.73933368362151,35.781459247287,33.21786323026045,2.675331982894441,12.988511140570886,3924, 392, 138,  16,7.3190570485105,1.1384905604085611,30.24139312495983,31.491367192993522,0,0,1,1,1,1,0,0,1,2,1,1
11232102_M,163.86461687518536,5.971963981462753,232.84491683676762,6.281369945439567,-6.73933368362151,2.675331982894441,12.988511140570886,35.781459247287,33.21786323026045,4346,  41,  42,  41,1.1384905604085611,7.3190570485105,31.491367192993522,30.24139312495983,0,0,1,2,1,1,0,0,1,1,1,1
11342116_F,172.11858998926104,23.954734973579583,151.41653684581348,340.86570295373264,-24.637159407293836,44.65995975855131,38.56317905817449,41.811582750056445,42.4333566071269,3436, 788, 181,  65,12.2534671683266,7.4859828045726875,293.6065425976579,35.493366250758484,0,1,6,6,1,5,0,0,1,1,2,1
11342116_M,171.08090405711852,11.469283486644418,165.57298613947728,41.77292752312557,-24.637159407293836,41.811582750056445,42.4333566071269,44.65995975855131,38.56317905817449,2521,1473, 376, 100,7.4859828045726875,12.2534671683266,35.493366250758484,293.6065425976579,0,0,1,1,2,1,0,1,6,6,1,5
11342103_M,170.48910349384713,32.66846230919507,163.87857837878198,217.0248818827453,43.91975042182253,47.90321402483565,40.442248042470695,61.80695131476178,45.59071940094758,3872, 358, 122, 118,13.533367760536391,15.781876382614037,277.5748629340912,108.09326426788914,0,1,6,4,5,3,0,1,3,6,3,1
11342103_F,159.2790408485882,19.980832278456734,162.6239129958689,113.32958857873855,43.91975042182253,61.80695131476178,45.59071940094758,47.90321402483565,40.442248042470695,3456, 855, 140,  19,15.781876382614037,13.533367760536391,108.09326426788914,277.5748629340912,0,1,3,6,3,1,0,1,6,4,5,3
11352120_F,239.96318899165297,4.304256145440674,243.6378399986933,1.8862541044594328,6.981116434625335,0.7994425863991081,5.351394625558272,23.86816830551109,25.690702146359367,4454,   6,   5,   5,0.10595207492345556,7.36549918595881,0.27244137326750906,58.40287732846082,0,1,5,6,3,3,0,0,2,3,2,1
11352120_M,178.54477440042228,5.593277087905244,198.23199139761527,50.82425320245371,6.981116434625335,23.86816830551109,25.690702146359367,0.7994425863991081,5.351394625558272,4216, 178,  58,  18,7.36549918595881,0.10595207492345556,58.40287732846082,0.27244137326750906,0,0,2,3,2,1,0,1,5,6,3,3
11402120_F,178.6927341322405,0.9155838520219006,215.15981470144058,33.68080430840653,-17.15503441361176,32.714046822742475,28.665831240776445,28.423760835741277,29.00427592227063,3445, 502, 361, 162,5.656753193673059,4.7936797113074725,27.176618251114572,26.266353094953857,0,1,7,7,3,3,0,1,3,3,3,1
11402120_M,174.424787071152,4.8635354213501145,148.4511289498821,16.035646838802958,-17.15503441361176,28.423760835741277,29.00427592227063,32.714046822742475,28.665831240776445,2498,1362, 528,  82,4.7936797113074725,5.656753193673059,26.266353094953857,27.176618251114572,0,1,3,3,3,1,0,1,7,7,3,3
11352111_F,177.8355080391018,2.7969875058650597,127.50531249121644,24.708619850578824,22.49707419267429,25.737379403186,28.127449820127,27.3079275198188,23.24429872029148,4201, 175,  58,  36,4.8136151929135025,5.69163049410057,13.23768092889851,26.054333785783854,0,0,3,4,1,1,0,0,1,1,1,1
11352111_M,170.15754801727022,5.182212317561253,171.14598434089922,22.358710651344662,22.49707419267429,27.3079275198188,23.24429872029148,25.737379403186,28.127449820127,4311,  85,  55,  19,5.69163049410057,4.8136151929135025,26.054333785783854,13.23768092889851,0,0,1,1,1,1,0,0,3,4,1,1
11392119_F,171.44268187082704,39.13383350212384,130.61874404340207,40.59037119087804,3.0916187783086,42.47990184622575,38.32935666094916,31.014086094207798,30.15143347570513,3056, 906, 408, 100,8.896237546053035,5.966762799841797,69.94763141755939,68.81628397328663,0,0,2,2,1,1,0,1,6,7,6,5
11392119_M,170.34507775977875,11.469261929425693,165.1534123502209,37.03038907790538,3.0916187783086,31.014086094207798,30.15143347570513,42.47990184622575,38.32935666094916,3899, 509,  40,  22,5.966762799841797,8.896237546053035,68.81628397328663,69.94763141755939,0,1,6,7,6,5,0,0,2,2,1,1
11392117_F,176.26013026551968,14.429928067808206,171.2643947051075,29.733772959810054,-4.543734421458794,33.902624309392266,31.2952023359108,48.42204164550533,48.38636682329905,4295, 113,  18,  44,7.70856089931156,13.071750167663252,48.606393542529716,304.4897038128293,0,1,5,5,4,5,0,1,4,5,6,5
11392117_M,176.69541389566444,7.131698376673879,180.15716211388673,363.9569390707346,-4.543734421458794,48.42204164550533,48.38636682329905,33.902624309392266,31.2952023359108,3968, 417,  65,  20,13.071750167663252,7.70856089931156,304.4897038128293,48.606393542529716,0,1,4,5,6,5,0,1,5,5,4,5
11212109_F,177.30883361038187,8.878468653343015,174.25865625652003,150.7140530053299,29.095037713394504,47.74632441552181,38.20693189516123,28.64692153811958,27.24508591601581,4177, 176,  84,  33,11.922242910783943,4.79981637944105,135.4493010563313,60.83786758287199,1,1,5,5,1,1,1,1,6,7,2,2
11212109_M,175.58363982538776,2.21025394059599,192.60823301439223,55.62857507358164,29.095037713394504,28.64692153811958,27.24508591601581,47.74632441552181,38.20693189516123,3738, 485, 166,  81,4.79981637944105,11.922242910783943,60.83786758287199,135.4493010563313,1,1,6,7,2,2,1,1,5,5,1,1
11322116_F,168.40936475099468,8.671268356080688,127.89218126363518,48.28330496282001,0.5889044100428009,33.737551393330286,39.04113673836125,33.611802622805065,26.082463492130948,3687, 556, 182,  45,6.615301640324722,5.595015670641108,52.882838767473686,14.647854001311929,0,1,5,4,1,4,0,0,3,3,3,3
11322116_M,172.5511154009253,4.843739018332568,179.61604914173537,18.248224047030075,0.5889044100428009,33.611802622805065,26.082463492130948,33.737551393330286,39.04113673836125,3346, 913, 193,  18,5.595015670641108,6.615301640324722,14.647854001311929,52.882838767473686,0,0,3,3,3,3,0,1,5,4,1,4
11322112_F,169.44220850028617,3.9301078635136477,123.6565149044523,43.34632168496624,1.733621226971195,36.57337384650011,32.32878194155251,29.425743681503018,28.678394523337634,4068, 315,  61,  26,6.571580930648975,5.079039071789911,33.359223880480585,25.273729776261085,0,0,2,4,4,2,0,0,4,4,4,4
11322112_M,172.9507229630195,1.3758750092453689,203.99100295927124,25.344045003924684,1.733621226971195,29.425743681503018,28.678394523337634,36.57337384650011,32.32878194155251,3806, 409, 152, 103,5.079039071789911,6.571580930648975,25.273729776261085,33.359223880480585,0,0,4,4,4,4,0,0,2,4,4,2
11312116_M,176.44885699218707,5.221595155657839,196.6150753478139,47.472145973458716,29.639068112673613,27.119620958751394,29.973965192762734,46.626836092329214,35.16540206964693,3196, 928, 222, 124,4.582067281075365,9.306150182121874,38.99040409576857,103.17216135577073,0,0,1,2,1,1,0,1,5,4,1,4
11312116_F,177.2290610637751,2.7598678422177407,190.37668930043282,133.50950433979344,29.639068112673613,46.626836092329214,35.16540206964693,27.119620958751394,29.973965192762734,3671, 654, 104,  41,9.306150182121874,4.582067281075365,103.17216135577073,38.99040409576857,0,1,5,4,1,4,0,0,1,2,1,1
11262108_M,170.70978786206223,1.8006704402477638,183.58712346322378,144.41476516569819,6.287929533975955,37.94369316857076,36.92120958735481,37.100283486888735,37.80433067555299,3579, 676, 165,  50,8.118377788985978,9.10519584482455,134.54986487717485,39.48316992884339,0,1,6,6,6,5,0,0,3,4,1,1
11262108_F,162.73518279599904,23.38261480757744,174.53436748814545,56.15456551300384,6.287929533975955,37.100283486888735,37.80433067555299,37.94369316857076,36.92120958735481,4009, 332,  68,  61,9.10519584482455,8.118377788985978,39.48316992884339,134.54986487717485,0,0,3,4,1,1,0,1,6,6,6,5
11322106_M,169.58036541250894,1.0736270362132547,181.90030011026255,13.380819796419756,-5.030644863436635,23.940320071126916,21.273840494468953,42.12415621986499,40.157894308598536,3426, 857, 116,  71,4.041786211221025,9.515882933266813,15.250660260302322,29.385372438302536,0,1,5,5,4,4,0,1,6,6,7,4
11322106_F,170.10787861380732,8.996798141220427,150.4838251669023,57.698363137178745,-5.030644863436635,42.12415621986499,40.157894308598536,23.940320071126916,21.273840494468953,3537, 732, 174,  27,9.515882933266813,4.041786211221025,29.385372438302536,15.250660260302322,0,1,6,6,7,4,0,1,5,5,4,4
11362118_M,168.24508642081054,13.65049326130162,181.88622919856013,139.66629459551118,12.19722801208627,36.92561508392734,35.839410817995024,35.97866635579389,31.179615249089704,3764, 538,  91,  77,7.832292983680292,8.749192910624876,123.66123940964762,33.4177651263532,0,0,4,2,1,1,0,0,4,7,3,6
11362118_F,177.15028470265335,2.3005448131197634,169.95102244079638,83.49663799458249,12.19722801208627,35.97866635579389,31.179615249089704,36.92561508392734,35.839410817995024,4254, 133,  49,  34,8.749192910624876,7.832292983680292,33.4177651263532,123.66123940964762,0,0,4,7,3,6,0,0,4,2,1,1
11252117_M,176.82929884438136,7.738888945131684,216.25156791441879,192.1927078888584,-28.1696961501205,34.6975620975161,38.21419951607788,22.224191750278706,19.76272757949398,3744, 630,  60,  36,7.067562218500487,3.876753235925982,224.34288754229104,5.001029974876639,0,0,3,2,2,2,0,1,5,5,6,5
11252117_F,178.6915320166215,0.8401775854593329,182.9643962348297,6.969710424227558,-28.1696961501205,22.224191750278706,19.76272757949398,34.6975620975161,38.21419951607788,4237, 130,  55,  48,3.876753235925982,7.067562218500487,5.001029974876639,224.34288754229104,0,1,5,5,6,5,0,0,3,2,2,2
11262118_F,171.9682767431449,6.708221036688684,155.48964396737466,56.51728556574597,-13.91332441918081,41.09025926823358,44.608650513227126,44.47951313569535,39.5577725321718,3471, 700, 230,  69,10.261584505896693,10.289742436041445,32.469210253983526,145.25256167886394,0,1,6,7,2,5,0,0,4,6,1,1
11262118_M,175.13586610125301,5.215161865328188,210.95834486128427,144.0834000541243,-13.91332441918081,44.47951313569535,39.5577725321718,41.09025926823358,44.608650513227126,3056, 912, 374, 128,10.289742436041445,10.261584505896693,145.25256167886394,32.469210253983526,0,0,4,6,1,1,0,1,6,7,2,5
11362106_M,173.91398147690808,8.740124945564704,160.888151938324,61.78256587076648,-1.7282758490634365,39.44089124913415,38.910796361177745,49.43208323805168,41.496477630987314,3338, 681, 385,  66,7.838484395491754,9.335531034519065,116.51101793795954,126.36487025911146,0,1,7,7,5,3,0,1,3,4,3,1
11362106_F,174.5672579064896,14.220511708740002,213.08474383575765,64.22527778287983,-1.7282758490634365,49.43208323805168,41.496477630987314,39.44089124913415,38.910796361177745,3557, 752, 135,  26,9.335531034519065,7.838484395491754,126.36487025911146,116.51101793795954,0,1,3,4,3,1,0,1,7,7,5,3
11382113_M,162.64660982286352,10.473844713020078,186.81082721828096,54.44816735490774,2.27288057311398,48.952092385090324,37.527138479009395,35.175444519468826,29.508701192941757,3827, 474,  93,  76,9.770766841586555,6.4789681236733925,72.09311455167234,32.250460864961404,0,0,2,3,1,2,0,0,4,5,1,2
11382113_F,176.18283845601601,2.6019765760770865,179.34881684623323,20.341895856283262,2.27288057311398,35.175444519468826,29.508701192941757,48.952092385090324,37.527138479009395,3876, 453, 100,  41,6.4789681236733925,9.770766841586555,32.250460864961404,72.09311455167234,0,0,4,5,1,2,0,0,2,3,1,2
11402106_F,170.83170660139058,5.532841178251672,175.824827503527,60.30003335497517,0.6608698709611645,40.05652998340839,40.006633923694075,35.76704416761042,36.407689488492146,3073, 835, 466,  96,8.80361594674206,6.580360842918077,45.71296405185115,42.036475488618585,0,1,7,7,2,2,0,1,7,6,7,5
11402106_M,163.89629375299677,9.74567951139571,155.28823525906301,36.67065679256647,0.6608698709611645,35.76704416761042,36.407689488492146,40.05652998340839,40.006633923694075,3454, 793, 188,  35,6.580360842918077,8.80361594674206,42.036475488618585,45.71296405185115,0,1,7,6,7,5,0,1,7,7,2,2
11312117_F,168.21632692817374,3.872159101304322,211.581659199139,14.721490539386084,-25.9029990670723,28.29254714837537,24.087640083763354,38.960480298437865,35.36448311821296,4302,  90,  17,  61,5.8922647075581605,9.10134618051587,12.018571729259564,479.34502169595123,0,1,6,6,6,6,0,1,5,6,3,2
11312117_M,163.9290357902999,40.32168736725183,167.77948639011382,158.85728000295265,-25.9029990670723,38.960480298437865,35.36448311821296,28.29254714837537,24.087640083763354,4125, 279,  49,  17,9.10134618051587,5.8922647075581605,479.34502169595123,12.018571729259564,0,1,5,6,3,2,0,1,6,6,6,6
11312111_M,155.36351848139756,178.06813821704048,181.47337096760637,92.38896298685569,15.907178376871741,47.10750853242321,40.257781283384816,34.3457997698504,28.681829413664822,3735, 595, 115,  25,11.358153524891488,7.104382526890828,419.1322702761472,56.3423609087891,0,1,3,5,5,3,0,0,3,5,1,2
11312111_F,157.1845806168853,6.31815354635704,185.55880262517573,71.85743497773656,15.907178376871741,34.3457997698504,28.681829413664822,47.10750853242321,40.257781283384816,4061, 252,  98,  59,7.104382526890828,11.358153524891488,56.3423609087891,419.1322702761472,0,0,3,5,1,2,0,1,3,5,5,3
11362116_F,165.32196015756534,11.747052425466956,190.85283039876904,23.950462112031307,-13.136318560493692,40.49612491452017,32.84617127507945,45.15139286644103,42.40712232283967,3777, 482, 158,  53,7.91882063982145,14.004079983526063,56.236466477385164,63.65095792360321,0,1,6,6,1,6,0,1,4,1,6,1
11362116_M,173.54580895550322,16.02036413570813,188.00553341530093,168.29273856150056,-13.136318560493692,45.15139286644103,42.40712232283967,40.49612491452017,32.84617127507945,3342, 892, 169,  67,14.004079983526063,7.91882063982145,63.65095792360321,56.236466477385164,0,1,4,1,6,1,0,1,6,6,1,6
11212120_F,177.98889228961383,0.49428178178985177,214.0610990182824,20.879220418430794,-1.6799075161755468,33.33996443654145,29.612285970802827,23.212368597629165,23.158223411287633,3071, 982, 328,  89,5.639878823344489,4.090081024205632,12.04572085328612,73.74353603350468,0,0,4,7,2,1,0,1,5,6,5,2
11212120_M,177.4252619191109,3.3090078131732925,145.7753825269607,38.224515784947435,-1.6799075161755468,23.212368597629165,23.158223411287633,33.33996443654145,29.612285970802827,4253, 139,  52,  26,4.090081024205632,5.639878823344489,73.74353603350468,12.04572085328612,0,1,5,6,5,2,0,0,4,7,2,1
11402114_M,170.99040348514646,5.396024630211224,160.2779842953607,50.45441688278045,-0.2196763923529943,35.107474518686296,28.07643165266459,33.95523894996634,25.26012447126712,4351,  80,  33,   6,6.609177250485994,5.9651717912055195,39.45961867853851,8.525138104522366,0,1,5,4,6,2,0,1,3,4,1,1
11402114_F,176.97152856649564,0.9838098574754365,208.9241904114496,36.26932758703452,-0.2196763923529943,33.95523894996634,25.26012447126712,35.107474518686296,28.07643165266459,3959, 415,  51,  45,5.9651717912055195,6.609177250485994,8.525138104522366,39.45961867853851,0,1,3,4,1,1,0,1,5,4,6,2
11402112_M,159.74764785989467,10.914940919461154,156.20121146252848,36.48820430513231,-13.194926668174787,39.34641031340298,35.110491044092726,38.40911156555328,33.38835147517766,2187,1679, 507,  97,6.616520735705699,7.155771273657232,33.537049090736446,37.37669045373861,0,1,7,6,6,4,0,1,5,5,1,1
11402112_F,166.36825751242884,3.943789270761392,197.2362470441739,54.4161852629418,-13.194926668174787,38.40911156555328,33.38835147517766,39.34641031340298,35.110491044092726,3388, 866, 142,  74,7.155771273657232,6.616520735705699,37.37669045373861,33.537049090736446,0,1,5,5,1,1,0,1,7,6,6,4
11342109_M,178.13989527853022,2.2563241969019137,153.21252728862083,43.834815166950634,6.772665064196417,30.820737941764836,27.938467042535223,37.44974197890958,29.180293163922087,3245, 935, 242,  48,5.239947966675033,6.723430732019242,42.284418579391804,66.20017529953326,0,0,3,3,1,1,0,0,2,4,1,1
11342109_F,171.75331692923285,3.1197894344037937,156.95557575148726,73.63390718580244,6.772665064196417,37.44974197890958,29.180293163922087,30.820737941764836,27.938467042535223,3787, 608,  51,  24,6.723430732019242,5.239947966675033,66.20017529953326,42.284418579391804,0,0,2,4,1,1,0,0,3,3,1,1
